529	841
530	842
531	842
532	842
533	842
534	842
535	841
536	841
537	841
538	840
539	839
540	839
541	839
542	839
543	839
544	839
545	839
546	839
547	839
548	839
549	839
550	839
551	841
552	841
553	841
554	841
555	841
556	841
557	840
558	841
559	841
560	840
561	840
562	839
563	839
564	839
565	839
566	839
567	839
568	838
569	839
570	838
571	838
572	839
573	839
574	839
575	839
576	840
577	840
578	840
579	840
580	840
581	840
582	840
583	840
584	840
585	839
586	839
587	839
588	839
589	839
590	839
591	838
592	838
593	838
594	838
595	837
596	837
597	837
598	838
599	838
600	838
601	839
602	839
603	839
604	839
605	839
606	839
607	839
608	839
609	838
610	838
611	837
612	837
613	837
614	837
615	837
616	837
617	837
618	836
619	836
620	836
621	836
622	837
623	837
624	838
625	838
626	837
627	836
628	837
629	838
630	838
631	837
632	837
633	837
634	838
635	838
636	838
637	838
638	838
639	838
640	838
641	838
642	838
643	838
644	837
645	837
646	837
647	837
648	836
649	837
650	837
651	836
652	836
653	836
654	836
655	836
656	836
657	837
658	837
659	837
660	837
661	837
662	837
663	837
664	837
665	837
666	836
667	837
668	837
669	836
670	836
671	837
672	836
673	836
674	836
675	835
676	835
677	836
678	835
679	835
680	835
681	835
682	835
683	835
684	835
685	835
686	835
687	835
688	835
689	835
690	835
691	835
692	835
693	835
694	835
695	835
696	835
697	835
698	834
699	834
700	834
701	834
702	834
703	834
704	834
705	834
706	834
707	834
708	834
709	833
710	834
711	833
712	833
713	833
714	833
715	833
716	833
717	833
718	833
719	833
720	833
721	833
722	833
723	833
724	833
725	833
726	834
727	834
728	834
729	834
730	835
731	834
732	835
733	835
734	835
735	835
736	835
737	835
738	835
739	835
740	835
741	835
742	835
743	835
744	836
745	835
746	835
747	835
748	835
749	836
750	836
751	836
752	835
753	835
754	835
755	835
756	835
757	835
758	835
759	835
760	835
761	835
762	835
763	835
764	835
765	835
766	835
767	835
768	834
769	835
770	834
771	834
772	834
773	834
774	834
775	834
776	834
777	834
778	835
779	835
780	834
781	834
782	834
783	833
784	833
785	834
786	834
787	834
788	834
789	834
790	834
791	836
792	836
793	835
794	835
795	836
796	835
797	835
798	835
799	834
800	834
801	835
802	835
803	835
804	835
805	835
806	835
807	835
808	835
809	836
810	836
811	835
812	835
813	836
814	836
815	836
816	836
817	835
818	835
819	835
820	835
821	835
822	835
823	835
824	835
825	835
826	834
827	834
828	835
829	835
830	836
831	836
832	836
833	836
834	836
835	836
836	836
837	836
838	837
839	837
840	838
841	838
842	839
843	839
844	839
845	839
846	839
847	839
848	839
849	837
850	837
851	837
852	835
853	834
854	834
855	834
856	834
857	834
858	834
859	834
860	834
861	834
862	834
863	834
864	834
865	834
866	834
867	834
868	836
869	836
870	834
871	834
872	835
873	834
874	835
875	834
876	834
877	833
878	833
879	833
880	833
881	833
882	833
883	833
884	833
885	833
886	833
887	834
888	835
889	833
890	833
891	833
892	833
893	836
894	834
895	833
896	833
897	833
898	835
899	836
900	837
901	837
902	837
903	837
904	837
905	837
906	837
907	837
908	836
909	837
910	837
911	836
912	836
913	836
914	836
915	836
916	836
917	836
918	836
919	835
920	835
921	835
922	835
923	835
924	835
925	835
926	835
927	835
928	836
929	835
930	835
931	835
932	835
933	836
934	835
935	835
936	835
937	835
938	835
939	836
940	836
941	836
942	835
943	835
944	835
945	835
946	835
947	835
948	834
949	834
950	834
951	835
952	834
953	835
954	834
955	835
956	835
957	835
958	834
959	834
960	833
961	833
962	833
963	833
964	834
965	834
966	830
967	830
968	830
969	831
970	830
971	831
972	831
973	831
974	831
975	831
976	831
977	839
978	831
979	833
980	832
981	832
982	833
983	831
984	832
985	835
986	835
987	835
988	835
989	835
990	835
991	835
992	835
993	835
994	835
995	836
996	835
997	836
998	836
999	836
1000	836
1001	836
1002	836
1003	836
1004	835
1005	836
1006	836
1007	836
1008	836
1009	836
1010	835
1011	836
1012	836
1013	834
1014	832
1015	831
1016	831
1017	831
1018	828
1019	828
1020	828
1021	827
1022	827
1023	828
1024	828
1025	828
1026	828
1027	828
1028	828
1029	827
1030	828
1031	828
1032	828
1033	828
1034	828
1035	828
1036	827
1037	828
1038	827
1039	827
1040	825
1041	821
1042	824
1043	830
1044	831
1045	832
1046	832
1047	832
1048	833
1049	833
1050	833
1051	832
1052	833
1053	833
1054	833
1055	833
1056	833
1057	833
1058	833
1059	834
1060	834
1062	833
1061	833
1063	834
1064	833
1065	833
1066	833
1067	833
1068	833
1069	833
1070	833
1071	833
1072	833
1073	833
1074	833
1075	833
1076	833
1077	833
1078	833
1079	833
1080	833
1081	833
1082	833
1083	833
1084	833
1085	833
1086	833
1087	833
1088	833
1089	833
1090	832
1091	832
1092	832
1093	832
1094	832
1095	832
1096	832
1097	832
1098	832
1099	832
1100	832
1101	832
1102	832
1103	832
1104	832
1105	832
1106	832
1107	832
1108	832
1109	832
1110	832
1111	832
1112	832
1113	831
1114	832
1115	832
1116	833
1117	832
1118	832
1119	832
1120	832
1121	832
1122	832
1123	832
1124	832
1125	832
1126	832
1127	832
1128	832
1129	832
1130	832
1131	832
1132	832
1133	832
1134	832
1135	832
1136	832
1137	833
1138	833
1139	833
1140	833
1141	833
1142	833
1143	833
1144	833
1145	832
1146	832
1147	832
1148	831
1149	832
1150	832
1151	832
1152	832
1153	832
1154	832
1155	832
1156	833
1157	832
1158	832
1159	832
1160	832
1161	832
1162	832
1163	832
1164	832
1165	832
1166	832
1167	832
1168	832
1169	832
1170	832
1171	833
1172	833
1173	833
1174	833
1175	833
1176	833
1177	833
1178	833
1179	833
1180	833
1181	833
1182	833
1183	833
1184	833
1185	833
1186	833
1187	832
1188	833
1189	833
1190	833
1191	833
1192	833
1193	833
1194	834
1195	834
1196	834
1197	834
1198	834
1199	834
1200	834
1201	834
1202	834
1203	835
1204	835
1205	835
1206	835
1207	834
1208	834
1209	835
1210	835
1211	834
1212	835
1213	835
1214	835
1215	835
1216	835
1217	835
1218	835
1219	836
1220	835
1221	836
1222	836
1223	836
1224	836
1225	836
1226	836
1227	836
1228	836
1229	836
1230	835
1231	836
1232	836
1233	835
1234	836
1235	836
1236	836
1237	836
1238	836
1239	835
1240	836
1241	835
1242	836
1243	836
1244	836
1245	836
1246	835
1247	836
1248	836
1249	836
1250	837
1251	837
1252	837
1253	837
1254	837
1255	836
1256	836
1257	836
1258	836
1259	836
1260	836
1261	836
1262	836
1263	836
1264	836
1265	836
1266	836
1267	835
1268	836
1269	836
1270	836
1271	836
1272	837
1273	837
1274	837
1275	836
1276	836
1277	836
1278	836
1279	836
1280	836
1281	836
1282	836
1283	836
1284	836
1285	835
1286	836
1287	835
1288	835
1289	835
1290	836
1291	836
1292	836
1293	836
1294	836
1295	836
1296	840
1297	841
1298	841
1299	841
1300	841
1301	841
1302	840
1303	840
1304	840
1305	839
1306	840
1307	840
1308	840
1309	839
1310	839
1311	839
1312	839
1313	839
1314	840
1315	839
1316	840
1317	841
1318	840
1319	839
1320	840
1321	839
1322	838
1323	839
1324	838
1325	838
1326	838
1327	838
1328	838
1329	838
1330	837
1331	838
1332	838
1333	838
1334	837
1335	837
1336	837
1337	836
1338	836
1339	837
1340	837
1341	837
1342	838
1343	836
1344	836
1345	836
1346	836
1347	836
1348	836
1349	836
1350	836
1351	836
1352	834
1354	833
1353	833
1355	833
1356	833
1357	832
1358	832
1359	833
1360	833
1361	833
1362	834
1363	834
1364	834
1365	834
1366	835
1367	835
1368	835
1369	834
1370	834
1371	835
1372	835
1373	835
1374	835
1375	835
1376	835
1377	834
1378	833
1379	833
1380	833
1381	833
1382	833
1383	834
1384	834
1385	834
1386	835
1387	835
1388	835
1389	835
1390	835
1391	836
1392	835
1393	835
1394	836
1395	835
1396	835
1397	835
1398	835
1399	835
1400	835
1401	835
1402	836
1403	837
1404	836
1405	836
1406	836
1407	836
1408	836
1409	836
1410	836
1411	836
1412	836
1413	836
1414	836
1415	836
1416	836
1417	836
1418	836
1419	837
1420	836
1421	836
1422	836
1423	837
1424	836
1425	836
1426	837
1427	836
1428	836
1429	836
1430	836
1431	836
1432	836
1433	836
1434	836
1435	836
1436	836
1437	836
1438	836
1439	836
1440	836
1441	836
1442	837
1443	836
1444	837
1445	836
1446	837
1447	837
1448	837
1449	836
1450	836
1451	836
1452	836
1453	836
1454	835
1455	835
1456	835
1457	835
1458	836
1459	836
1460	836
1461	836
1462	836
1463	836
1464	836
1465	836
1466	836
1467	836
1468	836
1469	836
1470	836
1471	836
1472	836
1473	836
1474	835
1475	835
1476	836
1477	836
1478	836
1479	836
1480	836
1481	836
1482	836
1483	836
1484	836
1485	836
1486	837
1487	837
1488	836
1489	835
1490	835
1491	836
1492	832
1493	833
1494	834
1495	833
1496	830
1497	830
1498	830
1499	830
1500	832
1501	830
1502	830
1503	830
1504	830
1505	830
1506	830
1507	830
1508	831
1509	831
1510	832
1511	832
1512	834
1513	833
1514	833
1515	833
1516	833
1517	833
1518	833
1519	833
1520	834
1521	834
1522	833
1523	834
1524	833
1525	834
1526	834
1527	834
1528	834
1529	833
1530	833
1531	833
1532	833
1533	833
1534	833
1535	833
1536	834
1537	835
1538	835
1539	834
1540	834
1541	834
1542	834
1543	833
1544	833
1545	833
1546	833
1547	833
1548	833
1549	833
1550	833
1551	832
1552	833
1553	832
1554	832
1555	832
1556	832
1557	832
1558	833
1559	833
1560	833
1561	833
1562	833
1563	833
1564	833
1565	834
1566	834
1567	834
1568	833
1569	833
1570	832
1571	832
1572	832
1573	831
1574	831
1575	831
1576	831
1577	831
1578	831
1579	831
1580	831
1581	831
1582	831
1583	832
1584	832
1585	830
1586	833
1587	830
1588	828
1589	830
1590	830
1591	830
1592	831
1593	831
1594	831
1595	831
1596	828
1597	828
1598	828
1599	828
1600	828
1601	828
1602	828
1603	828
1604	828
1605	828
1606	828
1607	827
1608	828
1609	827
1610	826
1611	826
1612	826
1613	826
1614	827
1615	827
1616	827
1617	828
1618	828
1619	829
1620	829
1621	829
1622	829
1623	828
1624	829
1625	829
1626	830
1627	830
1628	830
1629	830
1630	829
1631	830
1632	829
1633	829
1634	829
1635	829
1636	829
1637	829
1638	828
1639	829
1640	829
1641	829
1642	829
1643	829
1644	830
1645	830
1646	830
1647	830
1648	832
1649	833
1650	833
1651	833
1652	833
1653	833
1654	833
1655	833
1656	833
1657	833
1658	833
1659	833
1660	831
1661	831
1662	831
1663	831
1664	830
1665	831
1666	831
1667	831
1668	831
1669	831
1670	830
1671	830
1672	830
1673	830
1674	831
1675	831
1676	831
1677	832
1678	832
1679	832
1680	832
1681	833
1682	832
1683	832
1684	833
1685	833
1686	833
1687	832
1688	833
1689	833
1690	833
1691	833
1692	831
1693	833
1694	833
1695	833
1696	840
1697	833
1698	834
1699	833
1700	834
1701	839
1702	832
1703	832
1704	832
1705	832
1706	833
1707	832
1708	832
1709	833
1710	831
1711	832
1712	832
1713	830
1714	830
1715	830
1716	830
1717	830
1718	831
1719	830
1720	831
1721	831
1722	830
1723	831
1724	830
1725	831
1726	831
1727	831
1728	831
1729	828
1730	832
1731	829
1732	829
1733	829
1734	829
1735	829
1736	829
1737	829
1738	829
1739	829
1740	830
1741	829
1742	829
1743	828
1744	828
1745	828
1746	828
1747	828
1748	828
1749	828
1750	828
1751	828
1752	829
1753	832
1754	831
1755	830
1756	830
1757	830
1758	830
1759	830
1760	830
1761	830
1762	830
1763	830
1764	830
1765	830
1766	830
1767	830
1768	830
1769	830
1770	830
1771	830
1772	830
1773	828
1774	828
1775	829
1776	829
1777	829
1778	829
1779	829
1780	828
1781	829
1782	829
1783	828
1784	829
1785	829
1786	829
1787	829
1788	830
1789	829
1790	830
1791	830
1792	829
1793	830
1794	830
1795	829
1796	829
1797	830
1798	830
1799	830
1800	830
1801	830
1802	831
1803	831
1804	831
1805	830
1806	830
1807	830
1808	830
1809	830
1810	830
1811	830
1812	830
1813	830
1814	830
1815	830
1816	830
1817	830
1818	830
1819	830
1820	830
1821	830
1822	830
1823	830
1824	830
1825	831
1826	831
1827	831
1828	830
1829	831
1830	830
1831	830
1832	830
1833	830
1834	830
1835	830
1836	830
1837	830
1838	830
1839	830
1840	830
1841	830
1842	831
1843	830
1844	830
1845	831
1846	830
1847	831
1848	832
1849	832
1850	832
1851	832
1852	831
1853	831
1854	831
1855	831
1856	831
1857	831
1858	831
1859	831
1860	831
1861	831
1862	830
1863	830
1864	830
1865	830
1866	831
1867	831
1868	831
1869	831
1870	831
1871	831
1872	832
1873	831
1874	831
1875	831
1876	831
1877	830
1878	830
1879	829
1880	829
1881	829
1882	830
1883	829
1884	829
1885	829
1886	828
1887	829
1888	828
1889	828
1890	829
1891	829
1892	829
1893	829
1894	828
1895	828
1896	829
1897	830
1898	830
1899	829
1900	829
1901	829
1902	829
1903	829
1904	829
1905	829
1906	829
1907	829
1908	829
1909	829
1910	829
1911	829
1912	829
1913	829
1914	829
1915	829
1916	829
1917	829
1918	829
1919	829
1920	829
1921	829
1922	829
1923	829
1924	829
1925	829
1926	829
1927	829
1928	829
1929	828
1930	829
1931	829
1932	828
1933	829
1934	829
1935	828
1936	829
1937	829
1938	828
1939	828
1940	828
1941	829
1942	829
1943	829
1944	829
1945	829
1946	829
1947	829
1948	829
1949	829
1950	829
1951	829
1952	829
1953	829
1954	829
1955	829
1956	829
1957	829
1958	828
1959	828
1960	828
1961	828
1962	829
1963	829
1964	828
1965	828
1966	829
1967	829
1968	828
1969	829
1970	829
1971	829
1972	829
1973	829
1974	830
1975	829
1976	828
1977	829
1978	829
1979	829
1980	829
1981	829
1982	829
1983	828
1984	828
1985	827
1986	828
1987	827
1988	827
1989	827
1990	827
1991	827
1992	827
1993	827
1994	827
1995	827
1996	827
1997	827
1998	827
1999	827
2000	828
2001	827
2002	827
2003	827
2004	827
2005	827
2006	827
2007	827
2008	827
2009	827
2010	827
2011	827
2012	827
2013	826
2014	827
2015	826
2016	826
2017	826
2018	826
2019	826
2020	826
2021	825
2022	825
2023	825
2024	825
2025	825
2026	825
2027	825
2028	825
2029	825
2030	824
2031	824
2032	824
2033	825
2034	825
2035	825
2036	824
2037	824
2038	824
2039	824
2040	824
2041	825
2042	825
2043	825
2044	825
2045	825
2046	825
2047	824
2048	824
2049	824
2050	824
2051	824
2052	824
2053	824
2054	824
2055	824
2056	824
2057	824
2058	824
2059	824
2060	824
2061	824
2062	824
2063	824
2064	824
2065	824
2066	824
2067	824
2068	824
2069	824
2070	824
2071	824
2072	824
2073	824
2074	824
2075	824
2076	824
2077	824
2078	824
2079	824
2080	824
2081	824
2082	824
2083	824
2084	824
2085	824
2086	823
2087	823
2088	823
2089	823
2090	823
2091	824
2092	824
2093	824
2094	824
2095	824
2096	824
2097	823
2098	824
2099	823
2100	823
2101	823
2102	823
2103	822
2104	822
2105	823
2106	822
2107	822
2108	823
2109	822
2110	822
2111	823
2112	822
2113	823
2114	824
2115	824
2116	824
2117	824
2118	821
2119	820
2120	820
2121	820
2122	820
2123	821
2124	821
2125	821
2126	821
2127	821
2128	821
2129	821
2130	821
2131	821
2132	821
2133	821
2134	821
2135	822
2136	824
2137	824
2138	824
2139	824
2140	822
2141	822
2142	824
2143	822
2144	821
2145	821
2146	820
2147	821
2148	821
2149	821
2150	822
2151	821
2152	821
2153	821
2154	821
2155	821
2156	821
2157	821
2158	822
2159	826
2160	825
2161	825
2162	824
2163	822
2164	823
2165	821
2166	821
2167	820
2168	819
2169	819
2170	819
2171	818
2172	818
2173	819
2174	819
2175	819
2176	820
2177	819
2178	820
2179	820
2180	820
2181	820
2182	821
2183	821
2184	822
2185	822
2186	821
2187	823
2188	822
2189	820
2190	821
2191	820
2192	820
2193	821
2194	822
2195	822
2196	822
2197	822
2198	822
2199	822
2200	822
2201	822
2202	822
2203	821
2204	822
2205	822
2206	823
2207	825
2208	826
2209	826
2210	825
2211	825
2212	825
2213	824
2214	823
2215	823
2216	823
2217	821
2218	821
2219	823
2220	822
2221	822
2222	822
2223	822
2224	822
2225	822
2226	822
2227	822
2228	822
2229	822
2230	824
2231	824
2232	822
2233	821
2234	821
2235	830
2236	821
2237	822
2238	823
2239	823
2240	822
2241	821
2242	821
2243	821
2244	821
2245	821
2246	821
2247	821
2248	821
2249	820
2250	820
2251	820
2252	820
2253	820
2254	821
2255	821
2256	820
2257	821
2258	821
2259	821
2260	821
2261	821
2262	821
2263	820
2264	820
2265	820
2266	820
2267	819
2268	819
2269	820
2270	820
2271	821
2272	820
2273	820
2274	820
2275	819
2276	820
2277	820
2278	819
2279	820
2280	823
2281	823
2282	823
2283	822
2284	822
2285	823
2286	822
2287	823
2288	822
2289	822
2290	822
2291	822
2292	822
2293	822
2294	822
2295	822
2296	822
2297	822
2298	823
2299	822
2300	822
2301	822
2302	823
2303	823
2304	823
2305	823
2306	823
2307	816
2308	813
2309	813
2310	813
2311	814
2312	812
2313	809
2314	809
2315	809
2316	809
2317	809
2318	809
2319	809
2320	809
2321	809
2322	809
2323	809
2324	809
2325	809
2326	809
2327	809
2328	809
2329	812
2330	812
2331	810
2332	810
2333	811
2334	811
2335	811
2336	811
2337	810
2338	811
2339	811
2340	811
2341	811
2342	811
2343	811
2344	810
2345	811
2346	810
2347	810
2348	811
2349	811
2350	811
2351	811
2352	810
2353	810
2354	810
2355	810
2356	810
2357	811
2358	812
2359	812
2360	812
2361	810
2362	810
2363	811
2364	810
2365	809
2366	809
2367	809
2368	809
2369	814
2370	810
2371	809
2372	810
2373	810
2374	811
2375	810
2376	810
2377	810
2378	810
2379	810
2380	810
2381	810
2382	812
2383	812
2384	812
2386	809
2387	810
2388	811
2389	811
2390	811
2391	812
2392	811
2393	812
2394	812
2395	812
2396	812
2397	812
2398	812
2399	812
2400	812
2401	813
2402	813
2403	813
2404	813
2405	813
2406	811
2407	809
2408	810
2409	809
2410	810
2411	810
2412	809
2413	809
2414	809
2415	809
2416	809
2417	809
2418	808
2419	807
2420	807
2421	808
2422	809
2423	809
2424	809
2425	809
2426	809
2427	809
2428	810
2429	809
2430	809
2431	809
2432	809
2433	809
2434	809
2435	810
2436	799
2437	809
2438	809
2439	809
2440	809
2441	809
2442	809
2443	809
2444	809
2445	809
2446	810
2448	811
2447	811
2449	810
2450	810
2451	811
2452	810
2453	810
2454	810
2455	809
2456	809
2457	809
2458	809
2459	809
2460	809
2461	809
2462	809
2463	809
2464	809
2465	809
2466	809
2467	809
2468	809
2469	809
2470	809
2471	809
2472	809
2473	809
2474	810
2475	810
2476	809
2477	809
2478	809
2479	810
2480	809
2481	809
2482	809
2483	809
2484	809
2485	809
2486	809
2487	809
2488	809
2489	809
2490	809
2491	809
2492	809
2493	809
2494	809
2495	809
2496	809
2497	809
2498	809
2499	809
2500	809
2501	809
2502	809
2503	809
2504	809
2505	809
2506	808
2507	808
2508	808
2509	808
2510	807
2511	808
2512	807
2513	808
2514	808
2515	807
2516	808
2517	807
2518	807
2519	807
2520	808
2521	808
2522	808
2523	808
2524	809
2525	808
2526	808
2527	808
2528	807
2529	807
2530	807
2531	808
2532	807
2533	807
2534	807
2535	806
2536	806
2537	806
2538	806
2539	806
2540	806
2541	807
2542	806
2543	807
2544	807
2545	807
2546	807
2547	808
2548	808
2549	808
2550	808
2551	806
2552	805
2553	803
2554	803
2555	803
2556	802
2557	803
2558	803
2559	802
2560	803
2561	803
2562	803
2563	803
2564	804
2565	803
2566	805
2567	805
2568	805
2569	805
2570	805
2571	805
2572	805
2573	805
2574	805
2575	805
2576	805
2577	805
2578	805
2579	805
2580	806
2581	805
2582	805
2583	806
2584	806
2585	805
2586	806
2587	805
2588	806
2589	806
2590	805
2591	806
2592	806
2593	806
2594	806
2595	806
2596	805
2597	806
2598	805
2599	806
2600	806
2601	805
2602	806
2603	806
2604	806
2605	806
2606	806
2607	806
2608	806
2609	806
2610	806
2611	806
2612	804
2613	803
2614	803
2615	803
2616	804
2617	803
2618	803
2619	803
2620	803
2621	804
2622	804
2623	804
2624	803
2625	803
2626	802
2627	803
2628	803
2629	803
2630	803
2631	802
2632	803
2633	803
2634	802
2635	803
2636	803
2637	802
2638	804
2639	805
2640	804
2641	804
2642	804
2643	804
2644	805
2645	805
2646	804
2647	803
2648	804
2650	802
2649	803
2651	802
2652	802
2653	802
2654	802
2655	802
2656	802
2657	802
2658	802
2659	802
2660	802
2661	802
2662	803
2663	804
2664	804
2665	804
2666	803
2667	803
2668	804
2669	803
2670	802
2671	801
2672	800
2673	801
2674	801
2675	801
2676	801
2677	800
2678	800
2679	800
2680	801
2681	801
2682	801
2683	802
2684	802
2685	802
2686	801
2687	801
2688	800
2689	801
2690	801
2691	801
2692	800
2693	802
2694	801
2695	801
2696	801
2697	801
2698	800
2699	800
2700	800
2701	800
2702	801
2703	800
2704	800
2705	800
2706	801
2707	801
2708	800
2709	801
2710	801
2711	801
2712	800
2713	800
2714	800
2715	800
2716	800
2717	801
2718	800
2719	800
2720	800
2721	800
2722	800
2723	800
2724	800
2725	800
2726	801
2727	801
2728	801
2729	802
2730	801
2731	801
2732	802
2733	802
2734	802
2735	801
2736	800
2737	800
2738	800
2739	800
2740	803
2741	803
2742	804
2743	804
2744	803
2745	802
2746	803
2747	802
2748	803
2749	803
2750	803
2751	803
2752	802
2753	802
2754	802
2755	802
2756	803
2757	803
2758	803
2759	803
2760	802
2761	803
2762	803
2763	804
2764	804
2765	803
2766	802
2767	803
2768	803
2769	802
2770	802
2771	803
2772	803
2773	802
2774	802
2775	802
2776	801
2777	802
2778	801
2779	801
2780	802
2781	802
2782	802
2783	802
2784	802
2785	802
2786	799
2787	800
2788	797
2789	800
2790	802
2791	802
2792	802
2793	802
2794	803
2795	803
2796	801
2797	800
2798	799
2799	801
2800	800
2801	800
2802	799
2803	800
2804	799
2805	799
2806	799
2807	799
2808	801
2809	800
2810	800
2811	801
2812	802
2813	800
2814	800
2815	801
2816	799
2817	799
2818	799
2819	799
2820	800
2821	801
2822	801
2823	801
2824	802
2825	802
2826	802
2827	802
2828	801
2829	801
2830	801
2831	801
2832	802
2833	802
2834	802
2835	801
2836	801
2837	801
2838	800
2839	800
2840	800
2841	800
2842	801
2843	801
2844	800
2845	801
2846	800
2847	801
2848	801
2849	801
2850	800
2851	801
2852	801
2853	801
2854	800
2855	801
2856	800
2857	801
2858	800
2859	799
2860	799
2861	800
2862	800
2863	800
2864	800
2865	801
2866	800
2867	801
2868	800
2869	801
2870	801
2871	800
2872	800
2873	800
2874	800
2875	800
2876	800
2877	800
2878	800
2879	800
2880	800
2881	801
2882	801
2883	801
2884	800
2885	801
2886	800
2887	801
2888	800
2889	799
2890	799
2891	799
2892	798
2893	798
2894	798
2895	798
2896	799
2897	798
2898	798
2899	798
2900	799
2901	798
2902	799
2903	800
2904	801
2905	800
2906	800
2907	801
2908	801
2909	800
2910	800
2911	800
2912	799
2913	799
2914	799
2915	799
2916	799
2917	800
2918	800
2919	801
2920	801
2921	801
2922	801
2923	801
2924	800
2925	801
2926	801
2927	801
2928	799
2929	799
2930	799
2931	799
2932	799
2933	799
2934	800
2935	799
2936	800
2937	799
2938	799
2939	800
2940	800
2941	799
2942	799
2943	799
2944	799
2945	800
2946	800
2947	800
2948	799
2949	799
2950	800
2951	800
2952	800
2953	800
2954	800
2955	800
2956	800
2957	799
2958	799
2959	799
2960	799
2961	800
2962	800
2963	800
2964	799
2965	799
2966	799
2967	799
2968	799
2969	799
2970	799
2971	799
2972	799
2973	799
2974	799
2975	800
2976	803
2977	804
2978	805
2979	801
2980	805
2981	804
2982	803
2983	804
2984	802
2985	801
2986	801
2987	801
2988	801
2989	801
2990	800
2991	800
2992	799
2993	799
2994	799
2995	798
2996	798
2997	798
2998	797
2999	799
3000	801
